ID,text,label,model_0_prob,model_1_prob,model_10_prob,model_11_prob,model_12_prob,model_13_prob,model_14_prob,model_15_prob,model_16_prob,model_17_prob,model_18_prob,model_19_prob,model_2_prob,model_20_prob,model_21_prob,model_22_prob,model_23_prob,model_24_prob,model_25_prob,model_26_prob,model_3_prob,model_4_prob,model_5_prob,model_6_prob,model_7_prob,model_8_prob,model_9_prob
94," ""Consent of the Governed"" has no meaning to the Loudoun County School Board.",0,0.1460902439639234,0.14568925561646934,0.14649971625254804,0.14684849774540346,0.0720554171851654,0.07087041964741322,0.07149586987051251,0.02482375188163615,0.028858031210298573,0.02826339363448177,0.14653054452279723,0.14657675225418726,0.14591851153702523,0.14674372479692427,0.07189602886442044,0.07103342107185011,0.07094757014502853,0.02478972205944549,0.026359000564806674,0.028752809681510484,0.06691765275313587,0.06750335819191429,0.06899690349143109,0.024285954730587825,0.025896438816124544,0.027103011943077876,0.14707704302176877
1245, Did he let sexual assaults in northern Virginias schools get swept under from public view too? How’s that investigation into the Loudoun School board going? Even started yet?,0,0.16627977756526122,0.16492515427390778,0.16591006811035028,0.16562313235685142,0.1060495762758595,0.11123187000348782,0.11532410693951149,0.0872209027913097,0.09093968843579156,0.09253116070811752,0.1698559337629746,0.16664439275081092,0.16605358379163135,0.1660059637255802,0.11060419033991427,0.1163887337208948,0.11787601863770232,0.08898608513663062,0.10038751307602431,0.09870059942563096,0.10788503191423171,0.11368809996173068,0.10812207499977977,0.09139273124149311,0.10138517409248278,0.10712834311184516,0.16832398009491792
606,"LoudounCounty’s sheriff rejected a request by the school district’s superintendent to dramatically ramp up the LawEnforcement presence at a pair of school board meetings in August, newly released emails show. ",0,0.1739143594674584,0.17368799629800166,0.17846601540097481,0.18012010702321934,0.11249172154393453,0.11277749364888716,0.11225929587417335,0.07016034929569312,0.06692537929204724,0.0707225855113833,0.17850410491021626,0.17747074581397065,0.17371928305329792,0.1785658048834617,0.11300263410324488,0.114782725493876,0.11316983845679443,0.06838720544629776,0.06734491236319559,0.07154662169470152,0.10378296293967466,0.1054337754471654,0.10357400064835058,0.05859445000658577,0.054491072823040776,0.058920719072863906,0.17883236930025767
1776, Cowardice on display by Loudoun County School Board.,0,0.1456722375330552,0.1454433271076791,0.14626985982056304,0.14663949452996936,0.06946945981683923,0.07015325652684583,0.06978486254094354,0.019804701309325715,0.02026936074295439,0.02037198420311842,0.14630659992946735,0.14642351463286393,0.14550050510615703,0.14660438931996825,0.0690893909084829,0.06975564169798802,0.06972711641200505,0.019358108933125447,0.01977291727557309,0.020156322620075086,0.06646368673443227,0.06726335819191429,0.06783115615268218,0.018080268883264146,0.01892585835779409,0.019308410182165704,0.14674112613177398
2487,"WOKE Loudoun County school $275K-a-year superintendent apologizes for failing to protect female student aged 15 from rape by boy in a skirt in the girls' bathroom: Board member resigns
",0,0.258378614330175,0.25608302868007937,0.2510355866613505,0.25152680797733074,0.30886298585223254,0.29762128079997674,0.29483094388721753,0.41612826036403316,0.392850824219152,0.39540867139536306,0.25322110320152486,0.2505072509331381,0.25625831973954294,0.2503748138975768,0.3035915091163467,0.2907732647161964,0.291847935221106,0.42647486205818746,0.4040098040621829,0.40486546715180927,0.31561291394262303,0.30086453258730483,0.29832001801452784,0.4122718814078622,0.3988703792658338,0.40080290045988587,0.25216623825517254
1260,"March is the ""Virginia School Board Association Equity in Education Month"" in loudouncounty 🙄

Always love the tone deaf virtual signaling from Loudoun County Public Schools. ",1,0.2993904827401055,0.30240879035232976,0.30799289956662584,0.3067693039958612,0.4179264720222151,0.42329880195796143,0.41418975033182753,0.5439630467739819,0.5283396602980288,0.5294810002186819,0.3019796299349272,0.30700049699236126,0.29902122055507374,0.3043175962977898,0.4121967983384821,0.4140731494125289,0.4065693300732847,0.5354270697420365,0.5261173043535012,0.5216255021604876,0.413968033383364,0.41605286541555087,0.4034914634536862,0.5435609524484187,0.5236864784207321,0.52531592084837,0.3056507902183233
1342, The Loudoun county school board members should be charged with felony accessory charges.,0,0.15494661954157007,0.15508412953525347,0.1573197215760327,0.1565214975710788,0.08539689693547894,0.08637766700265652,0.0851795510264394,0.02975980810877561,0.0348632183093843,0.033031353273791975,0.15718506382775896,0.1570387747203444,0.15501051536025673,0.156653212567647,0.08313579251792172,0.08445558388921102,0.08360161579255168,0.030340824145609964,0.03252114736394198,0.03234306839445085,0.08426674867092587,0.08553622757273546,0.08170599970214973,0.02592106844547449,0.033250376540470444,0.03332423380489854,0.15715439247605795
1921,"The note was sent to Loudoun County school board member Brenda Sheridan's child. The family read it around Christmas. It threatened death unless Brenda quit.
We documented &gt;200 threats &amp; harassing messages to US school board members   👇  ",0,0.17453464544327196,0.17912202571831295,0.18263636682721232,0.18226551119151618,0.11220998887351934,0.11225804716908665,0.11673246219647333,0.06327775310007343,0.06890717979228186,0.05958175956758287,0.18214426372559425,0.18538546876091938,0.1782444822635641,0.18441014439971315,0.11490285145876578,0.11477082217173706,0.11924898790167823,0.06399239861433212,0.06933246444624826,0.06470989445200707,0.11361390620652953,0.10777066921377099,0.11781520930685621,0.06789853535004478,0.06615338526906583,0.060471689031204846,0.17853543351304377
574,Loudoun school board meeting erupts in shouting as parent group submits petition to oust board chairman ,0,0.17741554055330394,0.17440500231406392,0.17557121078528917,0.1742828375716798,0.1234237064335471,0.11652358013279666,0.11777872470101496,0.07701705331413126,0.0822760391147101,0.07634107387419525,0.17319192986360807,0.17406619437661477,0.17448198294119213,0.17307866573972966,0.12092297808773753,0.11762950381351396,0.12016313530598469,0.08458812131982849,0.08386731911740246,0.079073232563631,0.11948580130766066,0.11881413949015737,0.11810714550611201,0.08204788392413488,0.08640809110456357,0.0691338714500563,0.17398619915387287
782,"Parents sue Loudoun County school board over bias program, policing student speech  freespeech discrimination Virginia",1,0.24172521177424233,0.23679609306415986,0.22995437053416573,0.23407833376314374,0.27983053598036883,0.280419283557246,0.29138539951961234,0.32028334994760077,0.3338912357148448,0.32229681105929825,0.23723276918234912,0.23323989147291643,0.2350834553198781,0.23502460209656864,0.2706365555865146,0.27944272925025204,0.28893368774256706,0.31985725356568584,0.3261219035442757,0.3299037831568388,0.2909560005793849,0.2891908180511238,0.28386150024919915,0.33229997933802646,0.3326598661075201,0.3059354518745953,0.2343743625599121
1189,School board SJWs suppressed dissent by sabotaging public meeting. ManagedDemocracy — increasingly a Thing in America ,1,0.1895836772282522,0.18891215801590241,0.18524754167292956,0.18462632487150335,0.1615798981087898,0.166972932702884,0.17396319685289624,0.17677630026314073,0.19595526837669747,0.19776493484079624,0.18582094665353782,0.18626224975172698,0.18976554854401012,0.18485617305924784,0.1609166211105067,0.16410307033921162,0.17022210534896062,0.1717876235457541,0.19275488573093194,0.18723837550193956,0.17276103620129377,0.17913262273372177,0.1793400194729682,0.1863558203394968,0.20309151969757416,0.20607791843838502,0.18432887343715137
1547,...&gt;Virginia mom who survived Maoist China eviscerates school board's/Biden's critical race theory push  FoxNews,1,0.9523606302522565,0.9501584092865925,0.9543740651029425,0.9532695664459044,0.9981841620626151,0.9985033928318459,0.9969797614795383,0.999,1.0,0.9986391983016982,0.9522009357990611,0.9527006408835728,0.9482610557167106,0.951013568782361,0.9987781419400484,0.998780039665675,0.9974976187641366,0.9993333333333332,1.0,0.9986191146572725,0.9963683241252301,0.9974067856636918,0.9955616014361546,0.998,1.0,0.9984717948717948,0.9547553161189205
1904,"Governor Youngkin has amended a bill to set up an election for the entire Loudoun County School Board this year

Original bill was technical fix to stagger terms that passed unanimously 

Would need to pass Dem controlled Senate, not sure if it will

",0,0.19909768528939692,0.20084768528939695,0.19742310813730243,0.19770088591508023,0.1591382580601319,0.160780954690871,0.1603747164846328,0.16640517353307654,0.17257020711222026,0.1778336002555053,0.19850844478836174,0.1998735241534411,0.20106990751161918,0.19983860917734964,0.1606240267568005,0.16043046902543617,0.16095507321985417,0.17235417981615234,0.17883742273179795,0.18171189157242035,0.15770640222508286,0.16256000972869034,0.16145036381904443,0.1601822040024637,0.1661905671028039,0.16856429754279278,0.19696477480396912
1624,"  You are correct. I live in Loudoun County, VA. My district was ground zero for out of control school board meetings due to the disinformation highway of CRT, vaccines, masks &amp; transgender rights. The alt-right has a mission to repeat untruths so often that people became fearful.",1,0.42065935991131054,0.41194142672512185,0.41412282943164475,0.4145101549158878,0.6013109605285281,0.6031975403573278,0.5967933044382916,0.7667082813507273,0.765032325547206,0.7608344631573949,0.4163094432204647,0.41223764078160813,0.4125784531725352,0.41365854406806707,0.6007740723894137,0.6029076294132516,0.6034490662715366,0.7673501173852154,0.7623428493417949,0.7573901008110805,0.5809966873696751,0.5810328931473195,0.5762384420261374,0.7655485121938697,0.7527774574924702,0.7559688045052034,0.41802145119715284
959,"We're hearing that there are teachers who support Tanner but will not speak out b/c they're fearful that LCPS will do the same thing to them.

So that we're clear. Woke teachers and school board officials can call parents racists, sexists, homophobes and keep doing their jobs. 2/",1,0.40266988728415204,0.40300255108834293,0.4088160662290277,0.4068322798246836,0.5775582154302722,0.5675479823448902,0.5771583206777205,0.6792141379134689,0.6698337583792169,0.682540030017138,0.42291585350074845,0.4246504041605429,0.4062940658013526,0.4211082827448604,0.5712536447356699,0.5664400122423315,0.5776631903411253,0.6804550387034933,0.6749836742135269,0.6759678097457636,0.5908089415384314,0.5553751176356743,0.5962341639287028,0.6956881024244337,0.6945505227726494,0.7015883528306135,0.4104052490116178
222,"Loudoun County father arrested at school board event says school tried to cover up daughter's bathroom assault


I would be arrest but the abuser would be at the hospital or the morgue. Support the dad not the freaking abusers you asshats",0,0.1630010167495442,0.15810905698874428,0.16000807331449876,0.16060633400087088,0.11293298532021416,0.11933835114747575,0.12220789353626345,0.10566877589070889,0.11482695211381233,0.11148849157516308,0.15828766596057092,0.1596195313078425,0.16016232642846062,0.16025971952794782,0.11154097995866337,0.1157203069925405,0.12218437993801476,0.09584264258397128,0.10557323754845713,0.10566703061104318,0.10858112032039943,0.11280754550188825,0.1129609094303788,0.10732239924547489,0.1246496251646643,0.12246760430663092,0.16087024661228397
1820,      No one threatened lives of teachers which is why National School Board withdrew their letter. But teachers THREATENED PARENTS. And parents in NOVA - Dem &amp; GOP KNOW IT. ,1,0.2689030372176333,0.2753340206359562,0.26563219858935605,0.2642507555944304,0.26699456515006537,0.2759299888564736,0.27217553199110356,0.30619388830873523,0.3089744391142135,0.3161594359704263,0.2572152450376605,0.2645106647893519,0.2750285956977474,0.2642505418325712,0.26770852757123004,0.27369699141452003,0.27300981964759063,0.29487763880121975,0.30417423287493806,0.31386791662688635,0.2668294061216659,0.2644956524422422,0.27994605997914485,0.32103895692428436,0.3238166640797552,0.32849249724570084,0.2603832809943136
1589,💥Glenn Youngkin says 'there must be resignations' for 'gross negligence' on Loudoun County School Board ,0,0.15236454624861656,0.15498286117516108,0.15582894409263368,0.1577429649413732,0.09050995184366956,0.08660668932641749,0.0922027259980173,0.039635475830954864,0.0483824091204527,0.048824446994693196,0.15379127687730237,0.15477780595717672,0.15607600607730393,0.1571440916716032,0.08961768711920604,0.08818749752778987,0.09250466889567735,0.04027725146394111,0.04878547781731208,0.052930100772207056,0.09092915970356402,0.08557975488124159,0.08670883881575606,0.04185320867739533,0.04806134379454517,0.0430041467720074,0.15505826056545036
2360,"Look at this news article from The Daily Caller: Loudoun County Superintendent Informed School Board Of Alleged Sexual Assault, Contradicting Board’s Claim It Was ‘Not Aware’ ",0,0.1467421693417237,0.14958707036931482,0.15082198851802228,0.15075504140624857,0.07997797533656678,0.08700430478653179,0.09160405303659222,0.032943499997788304,0.04907214810694195,0.048240420925984503,0.1500916528339633,0.15026795485479025,0.14895527745132922,0.15082021941030183,0.08254842997257003,0.08594927598866674,0.09000947724757917,0.03510751139616982,0.04705055488340959,0.0483785966408382,0.0830687984521856,0.08572969117649078,0.08864363601424474,0.028753675615664352,0.043331093731881,0.049292497450231766,0.1507800047072644
831, And also the Loudoun county school board,0,0.1460902439639234,0.14586133353854727,0.14647886303599714,0.14838820362775637,0.07206081512819454,0.07047325652684583,0.07030990795771061,0.025797252630026267,0.023200035633455397,0.021440031093921348,0.14644593540642342,0.14656285010981995,0.1477185115370252,0.14777019538515956,0.07168419509941328,0.07073882740117374,0.07032899878982121,0.024041402104518352,0.02441987008304084,0.021960127192234523,0.06710368673443226,0.06750335819191429,0.0678098309329391,0.02411236764869624,0.022318026890266983,0.018642749577806636,0.14695012934720802
1597,"Remember the Loudoun County school board meetings? 

Remember this guy? 

A lot of you applauded the way the school board handled things. 

His 13 year old daughter was raped by a boy in a skirt in the school’s bathroom. He just wanted to know why his kid wasn’t safe.  ",0,0.17618412768070524,0.1740501456367564,0.17494316731074874,0.17529615989360453,0.10692639700049482,0.11241649321032135,0.11117975691215168,0.05532504277970279,0.06259095795837723,0.06346918060390715,0.1747803674272204,0.17490304158495068,0.17638473745596822,0.176600612522181,0.10647023296486817,0.1135538315960722,0.10981082186305333,0.05835798711872745,0.06069142416313276,0.0625480865581972,0.11130539178082428,0.11599155613482152,0.10898390375479934,0.03936983783066379,0.05987311471964617,0.057446808300354736,0.17511022678477262
4,Virginia mom who survived Maoist China eviscerates school board's Critical Race Theory push!  FoxNews,1,0.9531827864512911,0.9509370872247574,0.9520707570343904,0.9520979574196508,0.9991841620626151,0.9985867261651791,0.9950251446910977,1.0,0.9993333333333332,0.9982567307692308,0.9501209160085813,0.951269104603095,0.946717977681805,0.9513251524321701,0.9975041277843356,0.9988355952212306,0.9958315779422134,1.0,0.9993333333333334,0.9978567288948869,0.9983683241252301,0.9975734523303584,0.9957444813013874,1.0,1.0,0.9986051282051281,0.9518636113656493
117,Former Sen. Dick Black (faaaar-right Republican) is the guy who spoke the other day at that Loudoun County School Board meeting. Here he is hanging out with (and strongly agreeing with) virulently anti-LGBT Eugene Delgaudio.  ,0,0.2789040301386243,0.2888393441941473,0.28730221519449073,0.2846157744520554,0.34505075503497684,0.3678133276550533,0.36253783685127405,0.4785286866550379,0.4695399963284356,0.4767497654513776,0.27508188133171546,0.2829468662275046,0.2823439916736359,0.2819158487591598,0.3473432583921767,0.3684214085945897,0.36567523243415134,0.47917442991568837,0.4713449885919741,0.4720245934876874,0.32096345781719643,0.35097715857920686,0.3511257821845276,0.4704795185967421,0.47195709065766145,0.47597267227493967,0.2758776184428112
590,"WATCH! Loudoun, Virginia School Board Has Constituents Arrested For Not Leaving Meeting &amp; Protesting Them.. ",0,0.2395487232197401,0.23217435410696224,0.23030706390645536,0.2411032217724451,0.20685690813884688,0.22540981736829258,0.2526323794064802,0.18704721720886502,0.23748156351879582,0.2741984190928012,0.2319292674618359,0.22962939304074753,0.24613857748629978,0.23828428755834893,0.20847141605876254,0.22879808326332127,0.24293867169638433,0.1895867264525431,0.23341133721826046,0.2733247464942859,0.20712406382683404,0.21984208476093717,0.24549323388515415,0.19405098935415432,0.23065227128083485,0.2862249967826734,0.2373220208477264
698,"The Loudoun school board fight was organized not staged or fake. After winning LGBT battles the Left is really over-pushing LGBT hard &amp; using Trans as the spear. No diplomacy.  At the end of the day the ""trans-folk"" are a tiny minority &amp; so called county Christians a large force.",0,0.2832147467155095,0.2847668791582302,0.2851251600705903,0.2808069286859869,0.2822689781674939,0.28276657297035196,0.28080722137853126,0.28003016542306186,0.2937407686213532,0.2878896840677919,0.27846854756852724,0.2823692217626315,0.28410835848917193,0.2782927362190019,0.2810801272949696,0.2838524933082336,0.27991228779184685,0.2953645980549887,0.29936749840944926,0.292907930511661,0.2868773647152721,0.2905410621289695,0.27917680318529875,0.2779023820529022,0.28443240921528223,0.280849941158743,0.2810657873224006
1233,"Loudoun County School Superintendent Admits ‘Failed‘ Effort to Provide a Safe Environment, Left-Wing Board Member Resigns  via ",1,0.3602829108793808,0.35330541886504896,0.3671362799382783,0.3621056230967466,0.5491038307215859,0.5350356238813899,0.5323585655434522,0.6913710582369406,0.6782967211654691,0.6673821333740689,0.36670710935252526,0.3627359383843637,0.35741306434780673,0.35947578266641383,0.543452387988075,0.5494729810335148,0.5422844948258569,0.6897199604704508,0.6765486684736604,0.670410177877994,0.5497429800013209,0.5307489252938606,0.5210587821207463,0.693754202889618,0.6674555548135919,0.6605728841598418,0.37073837003087406
1277," Hear that Loudoun County School Board?

Them’s the Winds of Change.",0,0.1515656529768203,0.15004850817634038,0.14925869170426714,0.1481711747969297,0.07500594730563151,0.08125974028071672,0.08051123343585768,0.04114510243407536,0.03984767328651465,0.04376230175188628,0.14842143976729885,0.14842824398433818,0.1477774576376789,0.14830049925370328,0.07455379008622355,0.0790925026170687,0.07831579755348776,0.036715588790142764,0.03490942376274602,0.04208603666096909,0.07258309424950446,0.08072981046227187,0.08266805964079536,0.04476325411577992,0.03882755709872869,0.04227390638810616,0.14977980863886745
570,"Loudoun County's school superintendent notified the school board the day that a school girl was sexually attacked by a male student wearing a skirt in the school toilets. The girl told her father who went to the school where he was restrained by security
 ",0,0.164716580244294,0.1661490820021879,0.17150228920392904,0.1721826060548437,0.10397574902918365,0.10501861284788103,0.10889574776796795,0.04785647186022742,0.053630679771761766,0.051281773715247246,0.1683429581067525,0.1703460051802411,0.1676833129833734,0.17212513063594942,0.10403339520078625,0.10301832991722695,0.10651538371832589,0.04717229927365793,0.0506506434456523,0.04941064836810087,0.10408323440147522,0.10259791978106787,0.10100298742056191,0.045427266513245364,0.051240305127560025,0.05152963790746037,0.16943459825742327
2395,"A Loudoun County, Virginia, teacher abruptly quit her job during a school board meeting after she railed against the teaching of critical race theory in public school classrooms
",1,0.762253341966278,0.757952831998559,0.7665362593529107,0.7662638712136037,0.9501300067543704,0.9391250125699606,0.9327129167926251,0.9600082955186535,0.9584794734635157,0.9485896325596656,0.7724713444186212,0.7673243633157961,0.7564093646231713,0.7632870115797994,0.9387357351094611,0.9325532509814536,0.9227471369159124,0.9587221244088984,0.959067724520288,0.9455086243440052,0.95986262759799,0.9442716552011705,0.9291088150537995,0.9518681339897676,0.9546152517842534,0.9474512257260326,0.7684598872888658
588,"Stopped by the Loudoun County School Board meeting last night to hear from parents about their concerns regarding their children’s education. In Virginia parents have a fundamental right to make decisions concerning the upbringing, education, &amp; care of their children. ",0,0.2121833962487299,0.21228077906560255,0.2086106352402371,0.2095198180247682,0.16624509007392235,0.17982200958737782,0.17695597340705044,0.1768234899018068,0.17424231773541823,0.1733610610415024,0.21398925219570253,0.21182925173058226,0.21159630850851835,0.212787289215224,0.17339216413424346,0.18316984590739746,0.1785538640920637,0.1739516701300628,0.17383406257860684,0.17489215362027827,0.17121891499411176,0.18321037553807937,0.1784508610651399,0.17103219571564354,0.1644530476114145,0.16207406943930333,0.2098543350495811
197,Virginia GOP governor candidate demands probe of Loudoun County school board  ,0,0.16344056714234761,0.16507266718617625,0.16378090559017225,0.165131406603126,0.08712454206625538,0.09266056133029862,0.09746617096626582,0.03355838370018489,0.04089478583860033,0.0511931059851363,0.16316032154198526,0.16382600346481266,0.16563335220281358,0.16420627986059075,0.08890872885433898,0.0908954361497354,0.09363084705153864,0.03465388962498851,0.042219695115238653,0.04977515179652519,0.08175347490004778,0.08968853277282121,0.09956836633022206,0.0327912210581352,0.031481027602754355,0.04718177047790497,0.1630738000373832
111,"It’s time America turns its back on  ⁦⁩ ⁦⁩ have lied, colluded with democrats &amp;  have cheated the American public of the truth.Nets Turn Backs on Loudoun Parents Meeting Major Step for School Board Recall | Newsbusters ",1,0.42194591350709515,0.4194199178510728,0.4132847448708433,0.4115727559284812,0.5856521652024108,0.5817886201202198,0.5801554724667157,0.7328792623227843,0.7280893292541928,0.7298312231948393,0.4057300885136971,0.4069764478975967,0.4136693323559763,0.40669840619740344,0.5763342035369022,0.5719340407985303,0.5721451850490193,0.7269139965834619,0.7228666791329865,0.7239102968472313,0.589453472515739,0.5740057351131935,0.5830040079138306,0.7200813375594443,0.7244890375598272,0.73448820468119,0.4118097797000636
2466,                                                  I’ve been to the Loudoun country school board meetings &amp;heard the parents state what their kids are being taught. No kid owes anyone anything for what was done by someone else. No kid should be penalized so anyone can be placed ahead of them. These were comments from the meeting,0,0.25515141836021665,0.25636742155086895,0.26107098452764615,0.26026701769078675,0.26408001769598477,0.2651436758843933,0.2599689912193292,0.27408853228827046,0.2705653603798406,0.2664350446676331,0.26395403701411296,0.26587053711460834,0.2581198739883893,0.2645746982096232,0.27796729830120365,0.280074912787152,0.27547785303225963,0.2879038755768969,0.2894464795121662,0.27877685693910725,0.26154386800744256,0.2630936846639385,0.255658445810015,0.25550723776899575,0.2538135394547815,0.251900922745188,0.25920912860458295
226,"LCPS School Board Member, John Beatty, Confirms the Truth On Laura Ingraham  ",0,0.16891770898577238,0.1712582014645978,0.17215887591162618,0.17111823772458737,0.10901762966190384,0.11212757214612834,0.10746544993301461,0.07680380685752367,0.08008692782937585,0.08478152846457075,0.17149908154789034,0.17349008350995923,0.17013375537389758,0.17267673659096663,0.11071716044085367,0.11159620860342515,0.10834209705889712,0.07570199215884889,0.0825574574093148,0.08790050892577692,0.10412093865273857,0.10937178310551374,0.10510743521877305,0.06660697207364516,0.07352922039491679,0.08021676953798881,0.1713405432364163
178,"Governor Youngkin lost Loudoun County by 10+ points. What possible standing does he have to tell them they can’t keep their school board? 

I hope journalists will cover this sad move as the affront to democracy it is. ",1,0.24184195261291946,0.24209805241124194,0.22769331949996832,0.22839573248230796,0.22388982461285828,0.24526973287945725,0.24461609969441614,0.2697076598617012,0.28404557915130846,0.2932237803740105,0.22229222457937042,0.22310442941974618,0.24249176440386191,0.22461660250841575,0.22314075388901816,0.23757876210539958,0.24007676288579285,0.2735692547883668,0.2938837094603089,0.3040381734476261,0.2291048539491372,0.24469184801433372,0.2438116701207921,0.2773012828803686,0.296512036729445,0.30062978339781316,0.226472344383793
1827, Why do you care so much about the Loudoun County school board?,0,0.15651064379907753,0.15294475493188062,0.15109335698202742,0.1524928456383239,0.09388710976222844,0.09758226692855115,0.09347138880767746,0.095414488533073,0.10541970492898697,0.1031311933693558,0.15362285526434108,0.1531950661106703,0.15261918151693676,0.1532320665188347,0.09761942184354802,0.09988134361975773,0.09989743579419422,0.09826456902098296,0.1068147151325985,0.10406645366253404,0.09118532436387275,0.09713469088190933,0.10098537878865366,0.10191879063727613,0.10681172888296431,0.10674733991441532,0.15309514224628254
1901,"Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair. 
Fox News.  

 via ",0,0.16990144084954453,0.17791894160417826,0.17450730833072875,0.17239944727884107,0.10245035035179355,0.09851853651023132,0.10166750984414372,0.045452458989978434,0.048770813500443114,0.05114801513434597,0.17149571003732358,0.17545329846541563,0.1717645240354287,0.1741014166578887,0.10485831735943427,0.10233351835090558,0.1032112777574544,0.04797122458395857,0.05091329616823444,0.05416043927850058,0.10492631356521542,0.10397561711916192,0.10445182065565535,0.04884372951030121,0.049795853748071266,0.05193038341083565,0.170548246656734
1124,Public Will Have Restricted Access to Loudoun School Board Meetings  via ,0,0.16757999037979357,0.1655073352521223,0.16778769233943924,0.16743934145130537,0.12108453276675232,0.12790820632783412,0.12611679282473484,0.114144229694551,0.1236880024039368,0.12125799674889293,0.16764453353333783,0.16408841512837197,0.16726326371998795,0.16621122294225127,0.1210921909539461,0.13224071150650607,0.1301020933052703,0.11687553146190591,0.12398946996821289,0.12320676817709375,0.11859055612057831,0.12973993569792253,0.14275440694636532,0.12328224682018493,0.14294159923800767,0.13482662843738794,0.169597279091746
1423,"Loudoun school board reaches settlement with teacher who sued over ... (Washington Post)

The Loudoun County school system has settled with a teacher who sued the district over its p...

Add your highlights:

 Education",0,0.22588843509650847,0.2186574963700357,0.21867380685792134,0.22350931049252556,0.1820548466660766,0.17818119692853007,0.20489231586501427,0.17474150216031942,0.1602172983616465,0.18297333692058243,0.22846117411065975,0.22462390773375626,0.23041223422331242,0.22590060816068308,0.1911802723880216,0.18100181504808058,0.20523593653125033,0.17510389423130018,0.1701533879387758,0.18644043580126074,0.1864308178360463,0.16664502496439854,0.19761349780620457,0.16859928357696471,0.15929848009558065,0.1762091615411027,0.2263989110398404
2346,"  I’m sure you are supporting the Loudoun County school board’s coverup scheme where children are raped in school under their work policies! I mean, you had the dad of 1 girl on your clip! I’d be enraged if my child is hurt in school and the board is complicit",0,0.17849190942808443,0.18325758106829926,0.18348209375821514,0.1790364994882006,0.1284802700613818,0.13457115807395265,0.13617958442410724,0.11686020814447831,0.11592214302584236,0.11467218608338478,0.17753552295442201,0.1807408362058656,0.17806738919781387,0.17721006727362437,0.12602405275496556,0.12830217061164695,0.13256012773533432,0.1039304551557747,0.10752112235422207,0.10680557444308396,0.1300458151718879,0.12852252725366606,0.13642966348941102,0.11950830552833533,0.1241722162300309,0.12067127589121784,0.1799528071365279
1740,Moment sobbing Loudoun County teacher QUITS in protest over CRT lessons ,1,0.5682166624916745,0.5556382788969288,0.5766957649758119,0.5814676278734001,0.8065595365333376,0.789475151250146,0.7815859907618486,0.8872396662870395,0.8805772972358146,0.8693698332274915,0.5692884737117224,0.564968411872691,0.5645897329361782,0.5653695473635607,0.8004869882389819,0.7904049189367404,0.7797330151482509,0.8940414148139174,0.8796578307129183,0.8704040039925471,0.7990108405456523,0.7859383239661684,0.7623536677490718,0.8776782873713893,0.8771268096235902,0.864857797965312,0.5858467596623578
1045,  Do you know what the father at the Loudoun VA school board meeting was arrested for? He spoke up when they claimed there had been no sexual assaults in school bathrooms &amp; told them his daughter had just been raped &amp; also another girl. He was arrested for speaking w/o permission.,0,0.14842083386594057,0.1474093456238061,0.14677332582321018,0.1473299275883253,0.08275189183794115,0.09488758857252452,0.0858057277666109,0.04603968592486755,0.04327063483084977,0.05204971568264412,0.14427597865897465,0.1446888356785989,0.14902241611478023,0.1476052427468005,0.0832699318907004,0.0909107847829961,0.086502044242776,0.04732573774171968,0.045933670668734536,0.051720473690117494,0.08156245247409286,0.09561598146673045,0.09307391062994881,0.04653495450387869,0.04462916255511702,0.05276545294970556,0.14555184783264175
571,"Later, Tucker ended with clips from Loudoun County parents giving the school board excerpts from the so-called literature students have been assigned. Nasty stuff. As someone who supports public schools more than other conservatives, this is a great argument against them. ",0,0.17696435991813403,0.17890482195067609,0.17694517546348443,0.17719314374688716,0.10660143904461998,0.11160931582860116,0.11537044764788648,0.06967565304137366,0.07168551213561872,0.06607855631166869,0.17574859399586443,0.17641454806761175,0.17913373463408944,0.17545216978959846,0.10682316435459276,0.10997270256949924,0.11316663369649123,0.067938014305455,0.07154794871151118,0.06556612346956427,0.10601241985343939,0.1071668844400268,0.1108409480541214,0.07104538056759796,0.07881855499373885,0.06500726191130926,0.175533019005663
1687,Loudoun County School Board Cuts Off Speaker As He Recounts Being Sexually Abused As A Child ,0,0.15759044528072752,0.15740919521535593,0.1594336131239227,0.15952559378874312,0.09058107907431542,0.092517085217806,0.09348612018633913,0.0537570628939754,0.050612126181940276,0.045013469188309514,0.15955015048631516,0.1587625091966588,0.15732721954260376,0.15875115229805453,0.09172324445135208,0.09166291615844457,0.09255627316980213,0.05259981640272425,0.051771218550438446,0.045290159783131605,0.09203491385443051,0.08852146718819238,0.09126595174477586,0.05040352383573834,0.04945143594219339,0.047201867305570036,0.15957040808343645
